/* DATA DESCRIPTION:
	Carbofuran [µg/l] (Carbofuran) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Chlorantraniliprole [µg/l] (Chlorantraniliprole) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Chlorpyrifos [µg/l] (Chlorpyrifos) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Cypermethrin [µg/l] (Cypermethrin) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Diazinon [µg/l] (Diazinon) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Dimethoate [µg/l] (Dimethoate) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Imidacloprid [µg/l] (Imidacloprid) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Methiocarb [µg/l] (Methiocarb) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Methomyl [µg/l] (Methomyl) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Methoxyfenozide [µg/l] (Methoxyfenozide) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Permethrin [µg/l] (Permethrin) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Propoxur [µg/l] (Propoxur) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Sulfoxaflor [µg/l] (Sulfoxaflor) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Thiacloprid [µg/l] (Thiacloprid) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Thionazin [µg/l] (Thionazin) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Acetaminophen [µg/l] (Acetaminophen) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Bezafibrate [µg/l] (Bezafibrate) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Caffeine [µg/l] (Caffeine) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Carbamazepine [µg/l] (Carbamazepine) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Clofibric acid [µg/l] (Clofibric acid) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Diclofenac [µg/l] (Diclofenac) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Epoxy-Carbamazepine [µg/l] (Epoxy-Carbamazepine) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Gemfibrosil [µg/l] (Gemfibrosil) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Ibuprofen [µg/l] (Ibuprofen) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Ketoprofen [µg/l] (Ketoprofen) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Lamotrigine [µg/l] (Lamotrigine) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Lamotrigine-N-oxide [µg/l] (Lamotrigine-N-oxide) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Lorazepam [µg/l] (Lorazepam) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Metoprolol [µg/l] (Metoprolol) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Naproxen [µg/l] (Naproxen) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Sildenafil [µg/l] (Sildenafil) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Sulfamethoxazole [µg/l] (Sulfamethoxazole) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Sulfapyridine [µg/l] (Sulfapyridine) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
	Trans-Dihydroxy carbamazepine [µg/l] (Trans-Dihydroxy carbamazepine) * PI: Topaz, Tom (tom.topaz@mail.huji.ac.il, https://www.estuaries.org.il/home/) * METHOD/DEVICE: High resolution mass spectrometer (HRMS), Thermo Fisher Scientific, QExactive Plus Hybrid Quadrupole-Orbitrap; coupled with Ultra high performance liquid chromatography (UHPLC), Dionex Corporation, UltiMate 3000 RS
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	23372 data points
*/
Event	Stream, flow type	Other event	Station	Sample label	Latitude	Longitude	Date/Time	Area	Elevation [m a.s.l.]	Duration [min]	Q [m**3/s]	Vol [m**3]	Azoxystrobin [µg/l]	Boscalid [µg/l]	Bupirimate [µg/l]	Carbendazim [µg/l]	Cyprodinil [µg/l]	Diethofencarb [µg/l]	Dimethomorph [µg/l]	Fenhexamid [µg/l]	Metalaxyl [µg/l]	Prochloraz [µg/l]	Propamocarb [µg/l]	Propiconazole [µg/l]	Pyraclostrobin [µg/l]	Tebuconazole [µg/l]	Triadimenol-A [µg/l]	Ametryn [µg/l]	Atrazine [µg/l]	Bromacil [µg/l]	Cycloate [µg/l]	EPTC [µg/l]	Diflufenican [µg/l]	Diuron [µg/l]	Fluometuron [µg/l]	Hexazinone [µg/l]	Imazapyr [µg/l]	Indaziflam [µg/l]	Isopropalin [µg/l]	Linuron [µg/l]	Metolachlor [µg/l]	Molinate [µg/l]	Oxadiazon [µg/l]	Oxyfluorfen [µg/l]	Pebulat [µg/l]	Pendimethalin [µg/l]	Prometryn [µg/l]	Propazine [µg/l]	Sulfentrazone [µg/l]	Terbacil [µg/l]	Terbutryn [µg/l]	Uniconazole [µg/l]	Acetamiprid [µg/l]	Aldicarb [µg/l]	Bromopropylate [µg/l]	Carbofuran [µg/l]	Chlorantraniliprole [µg/l]	Chlorpyrifos [µg/l]	Cypermethrin [µg/l]	Diazinon [µg/l]	Dimethoate [µg/l]	Imidacloprid [µg/l]	Methiocarb [µg/l]	Methomyl [µg/l]	Methoxyfenozide [µg/l]	Permethrin [µg/l]	Propoxur [µg/l]	Sulfoxaflor [µg/l]	Thiacloprid [µg/l]	Thionazin [µg/l]	Acetaminophen [µg/l]	Bezafibrate [µg/l]	Caffeine [µg/l]	Carbamazepine [µg/l]	Clofibric acid [µg/l]	Diclofenac [µg/l]	Epoxy-Carbamazepine [µg/l]	Gemfibrosil [µg/l]	Ibuprofen [µg/l]	Ketoprofen [µg/l]	Lamotrigine [µg/l]	Lamotrigine-N-oxide [µg/l]	Lorazepam [µg/l]	Metoprolol [µg/l]	Naproxen [µg/l]	Sildenafil [µg/l]	Sulfamethoxazole [µg/l]	Sulfapyridine [µg/l]	Trans-Dihydroxy carbamazepine [µg/l]
AlexEst_F161_A0	Flood	F161	A0	001	32.396300	34.865500	2016-12-02T02:07:00	Estuary head	0	90.0	2.157	11646.4	0.024	0.330	0.007	0.136	0.012	0.000	0.000	0.000	0.017	0.001	0.032	0.004	0.007	0.013	0.023	0.000	0.003	1.037	0.000	0.000	0.004	1.494	0.000	0.000	0.014	0.000	0.000	0.000	0.110	0.000	0.003	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.001	0.006	0.028	0.000	0.001	0.018	0.006	0.002	0.000	0.005	0.000	0.186	0.000	0.011	0.000	0.000	0.244	0.599	0.004	0.000		0.056	2.629	0.778	0.170	0.261	0.111	0.016	0.356	0.016	0.048	0.000	0.001	0.000	0.000	0.000	0.102	0.013	1.888
AlexEst_F161_A0	Flood	F161	A0	002	32.396300	34.865500	2016-12-02T03:07:00	Estuary head	0	56.5	4.451	15088.5	0.013	0.141	0.003	0.153	0.005	0.000	0.012	0.000	0.031	0.001	0.098	0.013	0.002	0.016	0.058	0.000	0.027	0.850	0.000	0.000	0.008	0.564	0.098	0.001	0.033	0.000	0.000	0.002	0.138	0.000	0.005	0.000	0.000	0.000	0.013	0.001	0.003	0.000	0.006	0.006	0.027	0.000	0.006	0.013	0.011	0.003	0.000	0.009	0.008	0.302	0.001	0.022	0.001	0.000	0.355	0.007	0.001	0.000		0.124	7.872	1.366	2.783	0.699	0.100	0.052	0.752	0.158	0.102	0.003	0.004	0.003	0.508	0.007	0.189	0.037	3.857
AlexEst_F161_A0	Flood	F161	A0	003	32.396300	34.865500	2016-12-02T04:00:00	Estuary head	0	60.0	4.952	17825.5	0.018	0.132	0.002	0.096	0.005	0.000	0.014	0.009	0.030	0.001	0.057	0.005	0.001	0.007	0.017	0.000	0.004	0.496	0.000	0.000	0.010	0.677	0.040	0.001	0.053	0.001	0.001	0.000	0.019	0.000	0.004	0.000	0.000	0.000	0.004	0.000	0.000	0.003	0.002	0.004	0.026	0.000	0.001	0.010	0.009	0.009	0.000	0.007	0.011	0.387	0.000	0.031	0.000	0.000	0.144	0.020	0.020	0.000		0.312	4.987	0.459	0.448	0.212	0.021	0.014	0.608	0.056	0.036	0.000	0.000	0.000	0.581	0.003	0.054	0.011	0.580
AlexEst_F161_A0	Flood	F161	A0	004	32.396300	34.865500	2016-12-02T05:07:00	Estuary head	0	75.0	5.584	25129.9	0.021	0.289	0.003	0.149	0.013	0.000	0.025	0.002	0.058	0.001	0.149	0.007	0.002	0.008	0.016	0.000	0.005	1.277	0.000	0.000	0.000	1.402	0.034	0.002	0.008	0.002	0.009	0.000	0.013	0.000	0.011	0.000	0.000	0.000	0.004	0.001	0.000	0.008	0.003	0.005	0.041	0.002	0.002	0.030	0.019	0.015	0.000	0.009	0.025	0.580	0.000	0.083	0.000	0.000	0.162	0.028	0.062	0.000		0.317	5.916	0.412	0.484	0.211	0.020	0.000	0.000	0.068	0.030	0.000	0.000	0.000	0.000	0.000	0.024	0.007	0.421
AlexEst_F161_A0	Flood	F161	A0	005	32.396300	34.865500	2016-12-02T06:30:00	Estuary head	0	60.0	4.056	14601.6	0.046	0.180	0.012	0.116	0.013	0.000	0.035	0.008	0.043	0.003	0.078	0.010	0.003	0.018	0.032	0.000	0.009	0.600	0.000	0.000	0.008	1.386	0.014	0.002	0.041	0.001	0.000	0.004	0.037	0.000	0.024	0.000	0.000	0.000	0.004	0.002	0.000	0.003	0.002	0.007	0.026	0.000	0.001	0.020	0.026	0.010	0.000	0.011	0.018	0.579	0.003	0.096	0.000	0.000	0.169	0.021	0.091	0.000		0.259	5.532	0.353	0.574	0.177	0.021	0.000	0.000	0.070	0.027	0.000	0.000	0.002	0.000	0.004	0.033	0.008	0.455
AlexEst_F161_A0	Flood	F161	A0	006	32.396300	34.865500	2016-12-02T07:07:00	Estuary head	0	78.5	4.640	21855.4	0.030	0.153	0.007	0.159	0.011	0.000	0.031	0.000	0.040	0.002	0.076	0.012	0.001	0.016	0.021	0.004	0.010	0.365	0.000	0.000	0.000	1.299	0.011	0.002	0.015	0.003	0.003	0.000	0.024	0.000	0.026	0.000	0.000	0.000	0.004	0.002	0.000	0.003	0.002	0.006	0.024	0.001	0.002	0.015	0.021	0.012	0.000	0.010	0.019	0.531	0.001	0.109	0.002	0.000	0.146	0.019	0.095	0.000		0.241	5.519	0.354	0.566	0.232	0.019	0.000	0.000	0.078	0.022	0.000	0.000	0.000	1.146	0.003	0.012	0.004	0.407
AlexEst_F161_A0	Flood	F161	A0	007	32.396300	34.865500	2016-12-02T09:07:00	Estuary head	0	120.0	6.158	44335.4	0.021	0.016	0.002	0.057	0.001	0.000	0.011	0.000	0.031	0.001	0.013	0.003	0.000	0.007	0.015	0.002	0.008	0.081	0.000	0.000	0.000	0.239	0.080	0.003	0.016	0.000	0.002	0.000	0.036	0.000	0.003	0.000	0.000	0.000	0.005	0.002	0.000	0.000	0.002	0.003	0.011	0.000	0.001	0.012	0.003	0.006	0.000	0.007	0.004	0.220	0.000	0.035	0.001	0.000	0.100	0.003	0.004	0.000		0.043	4.038	0.529	0.150	0.327	0.023	0.000	0.000	0.041	0.042	0.000	0.000	0.000	0.000	0.004	0.032	0.014	0.448
AlexEst_F161_A0	Flood	F161	A0	008	32.396300	34.865500	2016-12-02T11:07:00	Estuary head	0	116.5	7.178	50173.7	0.023	0.057	0.009	0.085	0.003	0.000	0.025	0.000	0.046	0.002	0.021	0.007	0.001	0.011	0.019	0.003	0.006	0.080	0.000	0.000	0.000	0.568	0.033	0.004	0.010	0.003	0.001	0.000	0.025	0.000	0.019	0.000	0.000	0.000	0.004	0.001	0.000	0.012	0.002	0.004	0.018	0.000	0.001	0.011	0.012	0.005	0.000	0.006	0.007	0.287	0.009	0.095	0.007	0.000	0.102	0.002	0.023	0.000		0.046	3.427	0.356	0.190	0.194	0.018	0.000	0.000	0.029	0.025	0.000	0.000	0.000	0.636	0.003	0.045	0.010	0.391
AlexEst_F161_A0	Flood	F161	A0	009	32.396300	34.865500	2016-12-02T13:00:00	Estuary head	0	116.5	5.395	37711.4	0.016	0.152	0.006	0.068	0.003	0.000	0.045	0.000	0.047	0.003	0.021	0.007	0.002	0.015	0.016	0.002	0.004	0.069	0.000	0.000	0.000	0.640	0.011	0.003	0.002	0.005	0.000	0.000	0.033	0.000	0.032	0.001	0.000	0.000	0.005	0.000	0.000	0.023	0.003	0.004	0.026	0.000	0.002	0.012	0.023	0.015	0.000	0.005	0.007	0.312	0.014	0.070	0.015	0.000	0.083	0.002	0.036	0.000		0.065	3.642	0.233	0.104	0.150	0.015	0.015	0.000	0.047	0.020	0.000	0.000	0.000	0.640	0.004	0.065	0.006	0.309
AlexEst_F161_A0	Flood	F161	A0	010	32.396300	34.865500	2016-12-02T15:00:00	Estuary head	0	120.0	4.593	33067.5	0.013	0.140	0.006	0.055	0.003	0.000	0.064	0.000	0.034	0.002	0.017	0.006	0.002	0.018	0.011	0.001	0.002	0.055	0.000	0.000	0.000	0.485	0.009	0.002	0.002	0.003	0.000	0.000	0.026	0.000	0.035	0.001	0.000	0.000	0.003	0.000	0.000	0.022	0.003	0.008	0.037	0.000	0.001	0.013	0.024	0.010	0.000	0.007	0.006	0.406	0.014	0.087	0.011	0.000	0.053	0.002	0.043	0.000		0.050	1.826	0.200	0.086	0.099	0.011	0.008	0.226	0.060	0.013	0.000	0.000	0.000	0.711	0.003	0.019	0.004	0.219
